Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Datetime,,,,,
2026-04-17 17:18:00+00:00,200.28500366210938,200.3498992919922,200.2100067138672,200.2801055908203,137790
2026-04-17 17:19:00+00:00,200.16000366210938,200.2899932861328,200.1300048828125,200.28500366210938,178930
2026-04-17 17:20:00+00:00,199.94000244140625,200.1699981689453,199.91000366210938,200.16000366210938,446201
2026-04-17 17:21:00+00:00,199.927001953125,199.97000122070312,199.80999755859375,199.93499755859375,260096
2026-04-17 17:22:00+00:00,200.05029296875,200.08999633789062,199.9199981689453,199.93600463867188,307463
2026-04-17 17:23:00+00:00,200.18499755859375,200.25,200.02040100097656,200.05050659179688,215686
2026-04-17 17:24:00+00:00,199.6999969482422,200.19000244140625,199.47000122070312,200.19000244140625,646314
2026-04-17 17:25:00+00:00,199.79010009765625,199.8800048828125,199.70010375976562,199.70010375976562,230568
2026-04-17 17:26:00+00:00,199.82000732421875,199.88999938964844,199.58250427246094,199.77499389648438,305892
2026-04-17 17:27:00+00:00,199.88999938964844,199.92999267578125,199.7301025390625,199.8249969482422,275573
2026-04-17 17:28:00+00:00,199.77369689941406,199.9199981689453,199.72999572753906,199.91000366210938,166341
2026-04-17 17:29:00+00:00,199.8800048828125,199.91000366210938,199.78799438476562,199.80499267578125,161615
2026-04-17 17:30:00+00:00,200.03500366210938,200.06500244140625,199.84010314941406,199.8699951171875,199132
2026-04-17 17:31:00+00:00,200.02000427246094,200.1199951171875,199.9949951171875,200.0399932861328,241750
2026-04-17 17:32:00+00:00,200.0,200.01499938964844,199.88999938964844,200.00999450683594,147363
2026-04-17 17:33:00+00:00,200.00050354003906,200.00999450683594,199.92999267578125,200.0,104205
2026-04-17 17:34:00+00:00,200.00999450683594,200.1199951171875,200.0,200.00999450683594,218800
2026-04-17 17:35:00+00:00,199.9149932861328,200.0500030517578,199.91000366210938,200.00669860839844,106649
2026-04-17 17:36:00+00:00,199.94500732421875,199.99209594726562,199.91000366210938,199.9149932861328,237246
2026-04-17 17:37:00+00:00,200.21499633789062,200.24989318847656,199.9550018310547,199.9550018310547,233807
2026-04-17 17:38:00+00:00,200.22999572753906,200.27000427246094,200.16029357910156,200.2449951171875,151461
2026-04-17 17:39:00+00:00,200.1699981689453,200.24000549316406,200.1199951171875,200.21290588378906,109561
2026-04-17 17:40:00+00:00,200.2899932861328,200.32000732421875,200.1699981689453,200.1750030517578,217762
2026-04-17 17:41:00+00:00,200.22000122070312,200.3209991455078,200.1999969482422,200.3000030517578,147864
2026-04-17 17:42:00+00:00,200.2899932861328,200.33999633789062,200.21800231933594,200.2375030517578,145874
2026-04-17 17:43:00+00:00,200.25999450683594,200.30999755859375,200.25509643554688,200.2801055908203,128051
2026-04-17 17:44:00+00:00,200.32000732421875,200.35000610351562,200.25,200.25990295410156,120411
2026-04-17 17:45:00+00:00,200.40989685058594,200.44000244140625,200.3101043701172,200.32000732421875,608670
2026-04-17 17:46:00+00:00,200.49000549316406,200.50999450683594,200.375,200.41000366210938,186923
2026-04-17 17:47:00+00:00,200.5800018310547,200.6199951171875,200.49000549316406,200.49000549316406,208455
2026-04-17 17:48:00+00:00,200.51499938964844,200.5800018310547,200.5,200.57000732421875,138126
2026-04-17 17:49:00+00:00,200.44000244140625,200.54510498046875,200.41009521484375,200.51499938964844,304330
2026-04-17 17:50:00+00:00,200.52499389648438,200.52999877929688,200.39990234375,200.44000244140625,183403
2026-04-17 17:51:00+00:00,200.42999267578125,200.53500366210938,200.39999389648438,200.52999877929688,213586
2026-04-17 17:52:00+00:00,200.4149932861328,200.45199584960938,200.39999389648438,200.42999267578125,138803
2026-04-17 17:53:00+00:00,200.4530029296875,200.45989990234375,200.35000610351562,200.4149932861328,175553
2026-04-17 17:54:00+00:00,200.38499450683594,200.4600067138672,200.37010192871094,200.45050048828125,98211
2026-04-17 17:55:00+00:00,200.43499755859375,200.4665069580078,200.3699951171875,200.38999938964844,112014
2026-04-17 17:56:00+00:00,200.5449981689453,200.5449981689453,200.40499877929688,200.42999267578125,152831
2026-04-17 17:57:00+00:00,200.44000244140625,200.5500030517578,200.42999267578125,200.5500030517578,111983
2026-04-17 17:58:00+00:00,200.36500549316406,200.4499053955078,200.35499572753906,200.4499053955078,109793
2026-04-17 17:59:00+00:00,200.31019592285156,200.3699951171875,200.3000030517578,200.36500549316406,143416
2026-04-17 18:00:00+00:00,200.39500427246094,200.47000122070312,200.31500244140625,200.31500244140625,205401
2026-04-17 18:01:00+00:00,200.52000427246094,200.5399932861328,200.33999633789062,200.39500427246094,187757
